786382030000,-15.62810,11.27030,1.33341,0.71326,-0.06645,-0.69506,-0.06112,-4.31582,1.07131,0.24573,
786491160000,-16.44898,11.09447,1.38039,0.71657,-0.04342,-0.69505,-0.03925,-4.70460,0.79759,0.26082,
786582160000,-16.64555,11.12737,1.40192,0.71579,-0.04541,-0.69559,-0.04159,-4.53700,0.81257,0.25214,
786691290000,-17.28962,11.71654,1.41416,0.71164,-0.07701,-0.69455,-0.07238,-4.68396,1.30280,0.27104,
786782220000,-17.47385,11.62546,1.43389,0.71250,-0.06534,-0.69597,-0.06080,-4.52721,1.13275,0.26308,
786891350000,-18.32764,11.40831,1.47540,0.71436,-0.04335,-0.69738,-0.03834,-4.92508,0.82383,0.22422,
786982280000,-18.52490,11.46034,1.49422,0.71326,-0.04630,-0.69810,-0.04208,-4.72660,0.80154,0.24457,
787091410000,-18.66032,11.79303,1.50083,0.71165,-0.06086,-0.69751,-0.05773,-4.45013,1.00983,0.26792,
787182410000,-19.02546,11.84911,1.51397,0.71163,-0.05529,-0.69833,-0.05341,-4.47890,0.99958,0.25853,
787291540000,-19.50361,11.59743,1.54136,0.71269,-0.03371,-0.69995,-0.03176,-4.50374,0.75782,0.24590,
787382470000,-19.79646,11.46077,1.56200,0.71349,-0.02233,-0.70004,-0.01965,-4.43855,0.60802,0.25247,
787491600000,-20.15563,11.39373,1.58366,0.71370,-0.01539,-0.70019,-0.01169,-4.41813,0.50109,0.23865,
787582530000,-20.44729,11.22194,1.60150,0.71345,-0.00248,-0.70070,0.00039,-4.36263,0.30843,0.24744,
787691660000,-20.73576,11.49197,1.62416,0.71332,-0.01606,-0.70051,-0.01448,-4.26464,0.46264,0.23713,
787782660000,-21.85598,11.77538,1.61542,0.71210,-0.02868,-0.70093,-0.02821,-4.81706,0.62460,0.19541,
787891790000,-22.53244,11.83153,1.63390,0.71201,-0.02926,-0.70093,-0.02983,-4.95280,0.63893,0.21462,
787982720000,-22.62928,12.19960,1.65290,0.71078,-0.05200,-0.69950,-0.05279,-4.69725,0.91224,0.22220,
788091850000,-23.42031,12.32078,1.67666,0.71092,-0.05229,-0.69931,-0.05303,-4.97643,0.93145,0.19018,
788182780000,-23.75104,12.40220,1.69907,0.71106,-0.05284,-0.69913,-0.05305,-4.89238,0.94823,0.20892,
788291910000,-24.22094,12.51157,1.72462,0.71054,-0.05387,-0.69962,-0.05263,-4.86373,0.96982,0.23705,
788382840000,-24.64546,12.60741,1.74863,0.71006,-0.05470,-0.70005,-0.05247,-4.86996,0.97250,0.23930,
788492040000,-25.10531,12.38826,1.78106,0.71154,-0.03259,-0.70123,-0.03056,-4.81930,0.61011,0.24791,
788582970000,-25.55369,12.02347,1.81931,0.71334,0.00203,-0.70081,0.00295,-4.85861,0.17810,0.26211,
788692100000,-25.92250,12.19243,1.85528,0.71408,-0.00606,-0.70002,-0.00510,-4.72395,0.34127,0.26377,
788783030000,-26.34171,12.35092,1.88491,0.71446,-0.01336,-0.69943,-0.01260,-4.74041,0.48215,0.27917,
788892160000,-26.89812,12.46269,1.92064,0.71466,-0.01749,-0.69906,-0.01619,-4.83295,0.54617,0.27689,
788983090000,-27.36669,12.53550,1.95022,0.71465,-0.01964,-0.69897,-0.01836,-4.88660,0.56515,0.27902,
789092220000,-27.91312,12.61969,1.98361,0.71514,-0.02198,-0.69833,-0.02051,-4.92675,0.60498,0.29421,
789183220000,-28.37375,12.67677,2.01055,0.71519,-0.02299,-0.69822,-0.02160,-4.99006,0.59344,0.29645,
789292350000,-28.79301,12.76899,2.04177,0.71474,-0.02649,-0.69840,-0.02603,-4.90475,0.62720,0.28656,
789383280000,-29.14181,12.81973,2.06615,0.71463,-0.02649,-0.69850,-0.02663,-4.83156,0.61320,0.28188,
789492410000,-29.85403,12.69539,2.09527,0.71531,-0.01059,-0.69862,-0.01239,-5.04951,0.41994,0.28732,
789583340000,-30.29221,12.64926,2.12304,0.71592,-0.00481,-0.69813,-0.00666,-5.06177,0.35936,0.29738,
789692470000,-31.46273,12.65032,2.16604,0.71668,-0.01446,-0.69709,-0.01491,-5.71812,0.34610,0.32483,
789783470000,-31.74776,12.86503,2.18960,0.71557,-0.02890,-0.69737,-0.02824,-5.53654,0.51174,0.31372,
789892600000,-32.08087,13.14923,2.20963,0.71360,-0.03983,-0.69831,-0.03942,-5.35960,0.69311,0.28311,
789983530000,-32.55068,13.03918,2.23115,0.71310,-0.02596,-0.70005,-0.02716,-5.38384,0.51415,0.27558,
790092660000,-33.01364,13.02721,2.26283,0.71308,-0.02162,-0.70033,-0.02436,-5.28590,0.48224,0.29395,
790183590000,-33.46949,12.73431,2.29214,0.71387,0.00257,-0.70028,0.00002,-5.29992,0.19891,0.30419,
790292720000,-33.93659,12.71370,2.32879,0.71402,0.00839,-0.70005,0.00664,-5.24986,0.14352,0.30112,
790383720000,-34.32144,12.77998,2.35968,0.71397,0.00773,-0.70010,0.00693,-5.19317,0.18579,0.30192,
790492850000,-35.69710,13.23473,2.40464,0.71514,-0.03122,-0.69761,-0.03069,-5.91989,0.58324,0.30845,
790583780000,-35.79494,13.49786,2.42330,0.71307,-0.04172,-0.69861,-0.04154,-5.61222,0.77327,0.29851,
790692910000,-37.04263,12.95564,2.46320,0.71365,-0.01017,-0.70033,-0.01180,-6.19720,0.22778,0.31868,
790783840000,-37.32299,12.89812,2.48942,0.71317,-0.00887,-0.70086,-0.00998,-6.00595,0.21287,0.32936,
790892970000,-37.63887,13.05034,2.51370,0.71209,-0.01440,-0.70180,-0.01376,-5.76353,0.33054,0.32745,
790983970000,-38.03242,12.86145,2.53589,0.71158,-0.00031,-0.70260,0.00084,-5.70017,0.11669,0.30110,
791093100000,-38.52211,12.83292,2.56673,0.71167,0.00201,-0.70250,0.00325,-5.61397,0.05761,0.28843,
791184030000,-39.95570,12.29118,2.58764,0.71199,0.02075,-0.70157,0.02102,-6.43988,-0.45489,0.28271,
791293160000,-40.77031,12.23076,2.63077,0.71182,0.02153,-0.70175,0.01975,-6.61837,-0.47308,0.30474,
791384090000,-41.10907,12.16634,2.66993,0.71168,0.02137,-0.70189,0.01992,-6.43841,-0.47531,0.32340,
791493220000,-41.53084,12.23966,2.70680,0.71123,0.02124,-0.70236,0.01971,-6.26224,-0.34718,0.32011,
791584150000,-41.99604,12.27443,2.74077,0.71136,0.02082,-0.70221,0.02067,-6.18899,-0.25932,0.32628,
791693350000,-43.51976,11.97066,2.78054,0.71153,0.01994,-0.70205,0.02109,-7.11751,-0.56578,0.32959,
791784280000,-43.70264,11.95986,2.81421,0.71142,0.01899,-0.70219,0.02121,-6.70516,-0.55813,0.32779,
791893410000,-44.18282,12.00398,2.85116,0.71120,0.02005,-0.70240,0.02050,-6.50212,-0.49264,0.33566,
791984340000,-45.62045,11.77123,2.88764,0.71032,0.02065,-0.70329,0.02038,-7.43257,-0.67138,0.33648,
792093470000,-46.46563,11.72008,2.93038,0.70958,0.02095,-0.70403,0.01997,-7.48790,-0.63323,0.35821,
792184400000,-47.15893,11.67061,2.96731,0.70959,0.02073,-0.70402,0.02001,-7.55074,-0.60810,0.35530,
792293530000,-47.76732,11.58835,3.01769,0.70961,0.02050,-0.70399,0.02058,-7.36859,-0.65160,0.36056,
792384530000,-48.07031,11.61180,3.05286,0.70987,0.02054,-0.70374,0.02028,-7.03255,-0.58847,0.37359,
792493660000,-48.64586,11.65752,3.08951,0.71008,0.02121,-0.70352,0.01979,-6.86600,-0.49972,0.38166,
792584590000,-49.19428,11.69843,3.12043,0.71008,0.02220,-0.70348,0.02001,-6.82539,-0.39131,0.36506,
792693720000,-49.92520,11.70964,3.15419,0.70974,0.02246,-0.70378,0.02128,-6.84797,-0.32311,0.35286,
792784650000,-50.54594,11.70877,3.18455,0.70948,0.02297,-0.70400,0.02226,-6.87009,-0.31066,0.36345,
792893780000,-51.20607,11.67749,3.22756,0.70927,0.02388,-0.70413,0.02387,-6.80004,-0.33666,0.35706,
792984780000,-51.86539,11.66731,3.25243,0.70876,0.02482,-0.70456,0.02519,-6.86055,-0.35668,0.34922,
793093910000,-53.58152,11.28537,3.27598,0.70825,0.02595,-0.70499,0.02665,-7.85565,-0.73384,0.33926,
793184840000,-54.36114,11.19852,3.31864,0.70857,0.02748,-0.70454,0.02810,-7.95671,-0.77540,0.34984,
793293970000,-54.79734,11.12640,3.36848,0.70922,0.02957,-0.70370,0.03080,-7.54989,-0.78731,0.36689,
793384900000,-55.21308,11.14028,3.40587,0.70958,0.03197,-0.70312,0.03314,-7.28967,-0.73520,0.38404,
793494030000,-56.78561,10.91321,3.43923,0.70933,0.03573,-0.70301,0.03679,-8.10912,-0.96348,0.36988,
793585030000,-57.07566,10.85459,3.48330,0.70939,0.03982,-0.70256,0.03975,-7.67709,-0.99303,0.37028,
793694160000,-58.44443,10.68485,3.52019,0.70848,0.04538,-0.70290,0.04399,-8.25998,-1.10524,0.36730,
793785090000,-58.73516,10.61508,3.56471,0.70796,0.05006,-0.70281,0.04833,-7.81660,-1.08975,0.37271,
793894220000,-59.28659,10.59519,3.60477,0.70710,0.05595,-0.70279,0.05446,-7.51121,-1.01685,0.37259,
793985150000,-60.68541,10.42294,3.62324,0.70605,0.06116,-0.70303,0.05924,-8.23786,-1.15945,0.35674,
794094280000,-61.16090,10.30425,3.67528,0.70557,0.06737,-0.70246,0.06458,-7.78481,-1.17182,0.37267,
794185280000,-61.56335,10.28917,3.71155,0.70534,0.07254,-0.70169,0.06983,-7.46223,-1.09455,0.37581,
794294410000,-63.04616,10.12071,3.73259,0.70429,0.07888,-0.70130,0.07697,-8.12993,-1.17400,0.35612,
794385340000,-63.91765,9.89447,3.77632,0.70351,0.08435,-0.70075,0.08317,-8.24832,-1.36556,0.36868,
794494470000,-64.83834,9.71318,3.82008,0.70243,0.09198,-0.69998,0.09032,-8.25292,-1.45677,0.37429,
794585400000,-65.12217,9.59564,3.86670,0.70202,0.09855,-0.69864,0.09674,-7.76645,-1.47150,0.38466,
794694530000,-65.62079,9.54696,3.90359,0.70104,0.10661,-0.69733,0.10447,-7.39769,-1.39052,0.38126,
794785460000,-66.05214,9.55773,3.92872,0.70005,0.11353,-0.69620,0.11110,-7.12377,-1.29366,0.37749,
794894660000,-67.54631,9.39389,3.93594,0.69825,0.12232,-0.69518,0.11919,-7.82789,-1.35941,0.34777,
794985590000,-67.89528,9.23349,3.97914,0.69715,0.13008,-0.69368,0.12601,-7.47070,-1.43518,0.35814,
795094720000,-68.43215,9.14239,4.01658,0.69576,0.13890,-0.69181,0.13428,-7.20645,-1.41159,0.35355,
795185650000,-69.66933,8.97695,4.02771,0.69424,0.14636,-0.69040,0.14125,-7.80568,-1.48644,0.32811,
795294780000,-70.66107,8.65613,4.07466,0.69248,0.15530,-0.68824,0.15058,-7.98420,-1.70273,0.33261,
795385710000,-71.49397,8.43698,4.09415,0.69110,0.16258,-0.68611,0.15874,-8.11974,-1.79046,0.32108,
795494840000,-72.33384,8.26713,4.13557,0.68903,0.17196,-0.68357,0.16851,-8.11250,-1.83236,0.33031,
795585840000,-72.59535,8.08130,4.18028,0.68716,0.18026,-0.68103,0.17755,-7.65460,-1.94447,0.34914,
795694970000,-73.63940,7.97911,4.19041,0.68410,0.19056,-0.67820,0.18906,-7.87701,-1.95407,0.32389,
795785900000,-74.51375,7.75191,4.21254,0.68148,0.19949,-0.67550,0.19871,-8.03027,-2.02920,0.31476,
795895030000,-74.91808,7.48773,4.26330,0.67819,0.21156,-0.67163,0.21026,-7.56244,-2.20171,0.33009,
795985960000,-75.23344,7.37921,4.29124,0.67534,0.22142,-0.66821,0.21997,-7.20125,-2.19363,0.33407,
796095090000,-76.43656,7.26404,4.29986,0.67174,0.23312,-0.66384,0.23180,-7.62432,-2.15023,0.30845,
796186090000,-77.23880,6.93353,4.33407,0.66829,0.24305,-0.66021,0.24175,-7.73678,-2.36716,0.31416,
796295220000,-78.23626,6.70058,4.35745,0.66384,0.25474,-0.65587,0.25349,-7.87399,-2.35739,0.30261,
796386150000,-78.79872,6.33911,4.39741,0.65994,0.26548,-0.65187,0.26281,-7.67723,-2.66592,0.31527,
796495280000,-79.76194,6.21691,4.43849,0.65527,0.27746,-0.64702,0.27387,-7.80958,-2.45429,0.31982,
796586210000,-80.44349,5.91714,4.43928,0.65093,0.28743,-0.64293,0.28340,-7.75694,-2.57496,0.28729,
796695340000,-81.06461,5.48413,4.48216,0.64537,0.29928,-0.63808,0.29459,-7.48596,-2.88570,0.29818,
796786340000,-81.61574,5.27248,4.49855,0.64089,0.30887,-0.63388,0.30340,-7.31267,-2.91110,0.29044,
796895470000,-82.60147,5.10031,4.51557,0.63559,0.32038,-0.62868,0.31329,-7.47250,-2.71673,0.27333,
796986400000,-83.27077,4.80390,4.53790,0.63098,0.32992,-0.62411,0.32172,-7.43156,-2.80207,0.27160,
797095530000,-84.09699,4.54037,4.59865,0.62550,0.34083,-0.61845,0.33183,-7.43517,-2.79401,0.30586,
797186460000,-84.66651,4.20413,4.58618,0.62105,0.34959,-0.61361,0.33996,-7.29268,-2.91966,0.26787,
797295590000,-85.46567,3.95702,4.64773,0.61565,0.35928,-0.60807,0.34948,-7.29638,-2.88167,0.29761,
797386520000,-85.99811,3.60197,4.63381,0.61084,0.36708,-0.60358,0.35752,-7.12708,-3.02254,0.25812,
797495720000,-86.81699,3.41088,4.70145,0.60534,0.37587,-0.59816,0.36672,-7.14204,-2.92862,0.29664,
797586650000,-87.40966,3.08890,4.72064,0.60104,0.38293,-0.59354,0.37393,-7.05810,-3.02587,0.28757,
797695780000,-88.01141,2.65117,4.71077,0.59565,0.39144,-0.58819,0.38212,-6.83095,-3.20450,0.24931,
797786710000,-88.52980,2.37435,4.72937,0.59124,0.39834,-0.58378,0.38854,-6.69206,-3.23549,0.24802,
797895840000,-89.17369,2.03477,4.75241,0.58605,0.40616,-0.57865,0.39590,-6.56610,-3.27672,0.24550,
797986770000,-89.67642,1.74072,4.77152,0.58173,0.41234,-0.57447,0.40194,-6.43902,-3.32902,0.24362,
798095970000,-90.46898,1.51463,4.82896,0.57648,0.41939,-0.56943,0.40931,-6.51288,-3.26149,0.26901,
799896650000,-0.03003,-0.00259,-0.00106,0.71178,0.04417,-0.69980,0.04114,0.00296,-0.00651,0.00139,
799987650000,-0.04900,-0.10549,0.00699,0.60738,0.38580,-0.58802,0.36944,-0.04610,-0.09119,0.01604,
800096780000,-0.04575,-0.11901,0.00772,0.58503,0.41834,-0.56666,0.40203,-0.06192,-0.10142,0.02089,
800187710000,-0.13270,-0.05084,0.01337,0.71817,0.09089,-0.68491,0.08292,-0.13473,-0.01621,0.02024,
800296840000,-0.14857,-0.03534,0.01609,0.72789,0.03214,-0.68445,0.02596,-0.14140,-0.02143,0.01349,
